Comment,Insult
yillardır hayel sattınız ve asıl sinsi kuşatmanın bir ferdi olarak Milliyetçileri ülkede tasviye ettiniz artık çekip gidin!,1
Hastayim size yaaa masallah cok guzelsinz,0
dunyanin gelmis gecmis en guzel bayani,0
Beyaz sac olgunlugun ve tecrubenin gostergesidir....,0
Türkiyenin gelmiş geçmiş en iyi forvetisin hakan şükür,0
Ne aşıkdım oynadığın futbolunu sana ahlakına aşkla GALATASARAYı sevdiren adam .... ıyiki GALATASARAYlıyız GURURsun GALATASARAYım....,0
Kral Galatasaray'a olan hizmetlerin büyük Galatasaray sevgin vefan bizlere yasattigin mutluluklar ve zaferler...seni görebilen taniyabilen bir neslin evladı olarak kendimi cok şanslı hissediyorum...Allah bu kupayı kazanmada emegi gecen herkesten razi olsun,0
Seni çekemeyen bütün ıBNELERıN suratına tükür.Ooooo KRAL HAKAN şÜKÜR!,0
Valla inanmıcaksınız ama hep içimden geçirdim ama burnunuzdan dolayı değil zekanıza olan hayranlığımdan,0
"Meral hanım , hırsıza , arsıza , vatan hainlerine karşı mücadelemizde , rejim düşmanları ile mücadelemizde ve abuk subuk konuşan yorum yapan tüm cahillere karşı olan mücadelemiz de Umudumuzsunuz!! Yarınlar bizim olacak siz hep böyle sağolun , varolun..",0
Aslinda kizlar erkeklerden cok daha yogun ve saplantili yaşıyorlar. Biz erkekler de utanma olmadığından disa vuruyoruz... Samsunlu olarak kınıyorum hepinizi:):):),0
"açılan odalar yemyeşil,yapışmasını çinde gelen beyaz kumlu sahili hersey harika gözüküyor ama en güzelde @ebrusalli o nerde olursa olsun orası zaten bir harika olur diye dusunuyorum <3",0
Kirmizi elbiseyede kirmizi kalp yakisirr..<3,0
Çok tatlı sınız maşallah kırkbin kere allahım nazarlardan korusun inşallah,0
Çok sıcak ve samimi bir aile ortamı var MAşALLAH darısı bana ıNşALLAH ,0
can bey sizi cok seviyorum okadar mutluyumki size Hergün dua ettim bugün Sarı Zeybek kitabınıza başlarım yüreğine sağlık sizin kaleminize hayranım Adalet yerini buldu sizin yeriniz dört duvar arası değil halkın bizlerin gençlerin Atatürk gençlerinin yanı,0
"92 gün..! Silivri'ye adım attığınız an tamam dedim,bu ülkede adalet tamamen silindi. Ama adalet bitmemiş demek ki bu ülkede, demek ki artık Silivri'ye özgürlüğün güneşi doğabiliyormuş,hoşgeldiniz,iyi ki..! Yine aydınlık günler göreceğiz..!",0
"Haksızlığa sükunetle direnen,sıglıkların şerrinden derinlere gizlenen masumiyet kalıyor geriye.....Buna da 'ilahi adalet'' deniyor.Ona güveniyorum ...Bu güzel kelamıniza,anneannenizin Allah büyuktür eklenince,güzel yurdumun üzerindeki kara bulutların dağılacağına olan ümidim dahada artiyor...Özgürce kalın...",0
ilk defa birine hayran oluyorum. Gülüşün başarının kanıtı ,0
DÜşÜNÜYORUM DA KPSS SINAVINA GıRıYORSUN KENDıNı SORUDA GÖRÜYORSUN BU NASIL Bı GURUR anlatırmısın ???,0
Üzülme Çağla unutma her yenilgi tecrübe demektir tecrübe ise Başarıya giden yoldur..Roland G. Maçını izledim sende şampiyon olma Potenziali var yeterki umutsuzluğa düşme! Belki şimdi diyeceksinki sen nereden biliyorsun hiç bir Turnuva kayıp etmedinki  haklısın fakat kendime olan Öz güvençim çok yüksek iç hissim bana böyle söylüyor..,0
Grand Slam Kupası birgün gelecek. ınanıyoruz. Bunu da UEFA Kupası alan Adana'lı ve Galatasaray'lı Fatih Terim gibi yine bir Adana'lı ve Galatasaray'lı @caglabuyukakcay alacak. Gerekli tüm şartlar mevcut...,0
"Tebrikler ASALIM BAYRAKLARI, TÜRK Zirvede. !",0
Bizlere bu sene okadar müthiş duygular yaşattınki kelimelerle anlatılamaz.Seninle bizler ve tüm Türkiye gurur duyuyoruz.,0
"Sen bizim icin GURURSUN sanki BESIKTAS sin... HAYAL ET , DILEK TUT , DILEKLER DUA lassin DUA lar GERCEK OLSUN",0
"Sabah aldıgım bu haber mağlubiyetin degil gururun sesleri .. Sendeki aşk bizde de oldugu müddetçe hayaller gercek gibi görünmez , gerçeğin ta kendisi olur.. Nice zaferlere çaglabuyukakcay ;)",0
Hastanim tek dinlediğim pop olarak ecenin şarkıları :)),0
Ece boy uzatacak iksirlerden yiyor içiyor eceden mükemmel hareket :D afiyet olsun :D,0
Kız Yatakta yemekmi yenir yaramaz Seni :*,0
Eceee bak o yedigin kahvalti tabagini ben hazırladım !!! Meslegimi guzel icra edip yemek molamı yapmadim !!! ziyan etme yeminle topuklarina sikarim senin,0
Alp by çok güzel sunumlariniz kolay gelsin de semih e nasıl katlaniyorsun eski bir survoir olarak ,0
"Oy kullanmayanlar uzasin bos muhabbet yapmayin Semih yendi iste tebrik edin aslanlarim bakalim ne yapacaksiniz bos boğazlar kemik kadro gidicek , ;) :D",0
beşiktaş'lı olsanız daha bi mutlu olurduk bu bi gerçek :) ama fb'li olmanız tabii ki sizi sevmemize ve saygı duymamıza engel değil ,0
Turkiyede en iyi ses ibrahim tatlises 2 nci ise sensin ebru abla.....imparator baska ama:-),0
Çok sevindim yakışır bir insan ekranlara bu kadarmi yakışır hayırlı olsun devamının gelmesi dileğiyle Tebrikler,0
Tasavvuf da çok yakışmış güzel sesli güzel yürekli insan,0
Vay arkadas nedir bu guzellik ikiside yan yana masallah gamzelerin efendisi ayrı seviliyorsun :),0
Abi ya gerçekten bengü senin gibi düşünmüyor,0
O emojileri bulana kadar sarkiyi yapsaydin be abi:D,0
Ben şarkiya bakmadan aranjöre bakarim Mustafa Ceceli mi diye :) Senin el attiğin şarki kötü olur mu hic :):),0
Mustafa çecelinin eski resimlerine bakıyorum sakakları alnı acikti dökülüyor du birden bire saçlarının onu güçleştirdi Sonr aogrendikki protez sac ektirmis eski hali resmen önleri acikti bilmem farkettinizmi,0
Abi saçı nerde ektirdin bi irtibata geç hayranının hayatını kurtar :D:D,0
"Ayy çok yakışmış Klima yoksa silelim, olmaz:D:D Herneyse Range Rover dan vazgeçme abi o çok çok iyi :D",0
"Güzel yürekli,kadife sesli insan Allah cc herşeyi gönlüne göre versin..şöhret dedinen görünmez illet,seni hiç bozmadıı Helal olsun Adamsınnn abiii..BAşarılarının devamı diliyorum.a.e.ol",0
"Iyi aksamlar Abi.Canim her zaman ki gibi wik, klasik, yakışıklı..bu listeyi çok ama çok uzatmak olur ;-) bir sozle hayatta ne çok IYI şeyler varsa hepsini özünde birleştiren ADAM:-) Yaa o degilde Abimyaa bu kadar diet yapmasan olsun ama fazla olmasın, yoksa gamzelerin cokub gidecek bundan korkuyorum:-(:-D Yine de SEN bilirsin canım AbimŠŠ",0
Mustafa abi Ramazan'da TRT'de çıkacakmısın videoyla cevaplarmısınız,0
Mustafa abi ben sizin küçük bayramınızı bana imzalı tisortunuzu gonderirmisiniz nolur yada takip nolur sizi gece gündüz dinliyorum Muğla menteşe akyol hafız Sabri sokak mushulin mah No 15 nolur hayranin izim sizin nolur nolur vede sizin sarkinizi çok güzel soyluyorum,0
AAA ne guzel bi tesaduf ben boga esimde sizin gibi basak kesin Yagmur beyde daha cok inatcilik vardir sizdede toparlayicilik :D,0
Bazı insanlar vardır gördgn an yüzünde bir tebessüm olustururlr. Hiçbir şey yapmdgi halde. Siz onlrdnsnz. Resminizi gördgm an gulumsdm ne güzel bir kadın dedim:) maşallah,0
Ezbere bilmediğim albümün yoktur herhalde,0
Ya bu adam ne ilginç yerlerde resim atıyo nereler bura,0
vedalasip son eylülde dokulmusler yaprak yaprak o siyah beyaz asklarin adi simdi eski toprak,0
"Ah be dedem kurban olurum seni yaradana, kurban olurum akan gözyaşlarına, Rabbim sizi cennetinde buluştursun. Ne ağlattın beni dedem",0
Dedemin Okadar Havva'sı seviyormuşlar Unutamıyor Allah Nanımsın Erkeklere yardım Etsin Amin,0
Ayakkabıyla birlikte uyumayı ilk duyan yada tuhaf bulanların çoğu çocukken ayakkabıyla uyuyakalmıştır,0
Ya nekadar kötü düşünüyorsunuz. Kadının mesleği belli. Çekim bittikten sonra uzayabilir uyur. Tabi boş insanlar ne anlar üff,0
Biz çorapla bile uyuyamazken millet 5 katlı topuklu ayakkablarla uyuyor..,0
"yorgunken herseyle uyulur ey siyah beyaz halk, gri diye bir renk de var!",0
Rahmli annem derdi ki tuvalette bile rahat yok.,0
Abi bi cevap ver gözünü seveyim yaaa  çilek güzelmiydi beğendimi eşiniz Silifkeden Selamlar,0
Lütfen başını dik tut sevgili Levent! ınan biz hep yanındayız. Sevgiler,0
Tayyip görse kıskanırdı seni :D,0
Lan sizde varya ne fesat içiniz gözleriniz hemen arkaya takılmış siz ön tarafa bakın meteor var :),0
Fevkaladenin de fevkinde mükemmel  yaaa benim olsan ,0
Nihalin yorumlardan haberi olmadigi kötü yorumlari iplemedigi ve de ayak fetisi manyaklarin dolustugu bir paylasim haline gelmis bu saatte . Allah herkese sabir versin geceleri kiz olmakta zordur lan,0
Sen nerenle izliosun vural ? Ne kadar iyi niyetlilet oyle dedikodulariyla sen bana bir ahlakli sporcu goster bakim bende tamam diyim sana haklisin hangi sporcu cirkef degil ?,0
"Seni çok özledim, Deniz'ciğim. :( Duygularımın yoğun olduğu zamanlarda müzik dinlemeye yakınsam seni mutlaka dinliyorum. <3 ""Üzülme, üzülme çünkü değerindesin."" deyişin geldi şu an aklıma bunları yazarken. ? Değerimiz hep yüksek olsun.  Seni hissedebiliyorum. Sen de beni hisset. O:) Birileri var ve seninle duygularını paylaşıyor. <3 Kendine çok iyi bak. Güzel günlerde görüşmek dileğiyle.",0
Abi sakallari nasil cikarttin bi soyler misin lütfen,0
Of yaaaa.kendimi buldum onu kaybetdim.bu söz tam beni söylüyor.aşk olsun sana duman,0
"bir merhaba diyelim o vakit bu komik görüntüye... Başarılı... Amacına ulaşılmış gözüküyor. O gözlük, o küpe, o kalkmış yakalar oldukça komik gözüküyor. Güldüm sayenizde.",0
"şehit aileleri için, Teröre destek verenlere kapağı koymak için şampiyon olmaktan başka seçeneğiniz yok",0
Arda abi basın toplantısında gergindin sanki biraz ne iş fatih hocayı ararım kadrodan atar seni yemin ediyom ona göre,0
Arda bize Euro 2008 deki heyecanı yaşatın bide kupayı ülkemize getirin oke hadi bekliyorum,0
Kral euro 2016'ya kadar formanı tekrardan almaya bak sana güveniyoruz..,0
abi messi normal tuvalete mi gidiyor lütfen cevap ver abi,0
abi merak ediyoruzda cevap verirsen seviniriz. Sabah erken uyanıp saçını yapıp begenmediginde geri bozup tekrar yapıyor musun? Yoksa öyle gidiyor musun? Cevabını bekliyoruz abi,0
Arda abi sen barcelonada kulüp wifi'sine mi bağlanıyorsun.yoksa mobil veri mi kullanıyorsun,0
Adamlık sıfatı üzerine tam oturan insan  ...bizim mahallelerden çıktığı nasılda belli yüreği güzel Allah veriyo işte dimi,0
"Korkma, çekinme, üzülme, hüzünlenme ye'se kapılma Allah bizimle beraberdir",0
Yav sen koskocaman barcelonda messi suarez ile top kosturuyorsun saclarim sekil önümden cekil ne allah için,0
10 numara adamsın tam bir halk çocuğu,0
Türk futbol tarihinin en efsane adamıyla aynı çağda yaşıyoruz ya lan. Gurur!,0
Milyonlar var sizingibi olabilmek için hayal kuran ve milyonlar var arkanizda hayal kuran ların hayallerini arkanizda duranlarin umutlarını yikmayın fatih istanbulu fet ettiği gibi sizde fatih aslanları olarak Fransa'yı darma duman edin inşallah haydi durma saldırı allahuekber,0
Bütün dunya ya TURAN kelimesini ezberleten adam gibi adam içimizden biri,0
Kendini topla ve bize eski ardayi tekrardan sevdir Bayrampaşali Sen bizim ardamizsin sen bizim gururumuzsun,0
"Geldiği yeri unutmayan adamdır Arda boş boş konuşmayın,Kariyerinin zirvesinde inşallah milli takımda da bizi çok iyi noktaya getireceği inancındayım..Allah utandırmasın Arda Turan",0
sen türkiyenin ardası en bi baba hakkı bi metin Oktay sın efendi ağır başlı ve duygusal biliyorum sen ispanyada nasıl en iyi kadroda olduysan bunu sevinçle karşıladıysan diğerini de efendilik le karşıla ve çok çalış bu Avrupa kupasını takım olarak senin liderliğinde alabiliriz ve o zaman Barcelona ya şampiyon olarak dönersin sahip olduğun kudret damarlarındaki asil kanda mevcuttur sen bizim ardamızsın,0
Neden bir fotoğrafı sadece bir kere beğenebiliyoruz? Bu fotoğrafa büyük haksızlık. Gerçekten.,0
"Gece uykusuz kaldım,ayakta uyuyorum ve işteyim ama çok güzeldi program..ızmir'den selamlar...",0
Yirmi yıldır evime konuk olup gözümden yaş gelinceye kadar güldürdün teşekkür ederim mizahına sağlık umarım sezon başında seni tekrar ekranda görürüz üç yaşında bir kızım var ve senin gibi R leri söyleyemiyo ne kadar sevdiysem artık seni........,0
Bir teröristi istemedende olsa alkışlatman ve ondan sonraki zamanlarda Bi ara canlı yayın yapmıyo olman reytinglerini çok düşürdü. Dün geceki reyting siralamasında 10. Sıradasîn yakışiyomu sana be abi biz o kadar izliyoruz ve destekliyoruz bize yazık degil mi ? Yolunda gitmeyen bunu engelleyen bişeyler var Cıkartmıycakmısın ortaya ? Abi seni seviyoruz lütfen eski günlerine en cok izlenen en cok desteklenen cuma geceleri reytingleri kimseye birakmayan hep 1. Sırada oldugun zamana geri götur bizi.,0
Balık et en sevdigimmmm ,0
<3 güzellligin görsel halisin <3,0
Kardeşim benim filminden sonra daha da aşık oldum bu kıza güzellik sempatiklik mükemmel bir oyunculuk mükemmel bir film,0
Murat hayranları buraya nefret kusmaya gelmiş ahahhshs,0
Bu kiza resmen asik oldum,0
:):):) tek hayalim canlı görmek aslı ablayı bide beni takiplese varya,0
yıllara meydan okuyan guzellik harikasin. ..,0
Hayat sizden sadece günlerini zi almış guzelliginiz daim olsun sizi cok ama cok seviyorum,0
Ne kadar guzel gulmussun yaz gibisin,0
Harika bi kadın yerini kimse dolduramaz.,0
Adam gibi adam,0
"Eyvallah Ertuğrul beyim de, biz sap girdik yav:) Ahaliyi düşünmez misiniz :)",0
Beyim alp lazımsa hazırım ben :),0
Oldumu şimdi bu ertuğrul beyim cenge git mutlu et bizi,0
yaaa şuan kahkaha atıyorum makarasına bişey yazdım 40 kişi ustume geliyo.Ben işin makarasındayım siz neyin kafasındasınız yaaa :ddd,0
OSMANLININ KURUCUSU DEğıLDıR BAşARILI BıR OYUNCUDUR,0
Senin fethetöen gereken yerler var bırak bu işleri çarşamba günü gmrürüm ben seni,0
nefsi seversen her an biter sevgin ALLAH için seversen bir ömür sürer,0
Abi sen fenasın hasta ettin bizi dizide selam olsun sana,0
Abi bebek kesin senin oğlun zaten Hülya Koçyiğit babasına benziyor demişti  osman gazi rölündeki bebek senin oğlun lütfen cevaplarmsın,0
zuhal hanim sizi çok seviyorum sizin kültürünüz konuşmaniz hanimefendiliginiz asaletiniz güzelliðiniz hiç bir sunucuda yok maşallah :) :) ,0
Güzel kadın rakiplerin ve kıskananlar çatlasın yolun açık reyting in bol olsun,0
ıngiliz prensesine benziyosunuz bence bu fotonuza bakınca o sandım mail:)),0
Burcu hanim hafızamin en kaliteli yerindesiniz ,0
Hayatin goruntu kalitesi bende cok dusuk ama sizi gordumu birden full hd oluyor nedense,0
Sevdiğim senin gibi melek olsa sarılırdım ama herkes haketmiyor,0
Senin en çok o şımarık hallerini seviyorum,0
Mutlulugunuz daim olsun tarkan mutlu ol dostum kendine iyi bak serdar ortaç gibi rus la evlenmedi türk kizi aldi,0
Çocuklugumdan belli seni dinliyorum abi seni hiç yakından gormedim ama Gaziantepde bir konser veemini istiyorum abi Askere gitmeden goreyim seni,0
adamsın adaam abı su sanat muzgı cok guzel cok hos hergun tum sarkıları dınlıyorum bu genclere sant muzıgını gosterdıgın ıcın cok sagol ama tekrardan bızı kopart be abı yaa yap bı öp sarkısı gıbı bı kac tane daha,0
Berenjon ben seni cok seviyorum con ben seni Asik ulmusham ben Allah dan istiyorum senn yaşiyam.Nasil seni gurmek ula?lutfen Addres ulla ben seni istanbul da gurem.con ben seni IeLeh,0
Senin resime girmenede gerek yok.zaten heryerde sen varsin,0
güzel kadının tanımı resmen kadın abi !,0
Aşk bu başka bir şey değil ölümsüz AşK,0
cok guzel bi kare izninle telefonumun ekranina koyuyorum,0
Hiç tadını bilmeyip hep ona ulaşmak istediği yemek gibisin insanın ya açlıktan ölcem,0
Allah bağışlasın evladinizi bol gulucuklu neseli gunleriniz olsun sevgiler benim için opermisiniz kuzucugu 41 kere Masallah Masallahh:*:*:*:*,0
"Gurur gözlerinizden okunuyor.Çocuklarımızın acılarını göstermesin rabbim.Vatanına,milletine ve ailesine hayırlı bir evlat olur inşallah",0
Umadığın taş baş yarar walla cok gzl duyarlı baba olmuşsun. Hellal ,0
Güzelliğinizin asıl nedeni saçlarınızı kestirme amacınız..,0
"Ben irandan sana kusum kemal,conko gunollulari totuyurson",0
Tek geçerim favorım ne güzel yaratmış tablo gibi,0
Mutlulugunuz daim olsun tarkan mutlu ol dostum kendine iyi bak serdar ortaç gibi rus la evlenmedi türk kizi aldi,0
dediğine katılmıyorum sizi tanımıyorum ama hissediyorum adam gibi adamsın dillerine sağlık allah yönü açık etsi,0
Çocuklugumdan belli seni dinliyorum abi seni hiç yakından gormedim ama Gaziantepde bir konser veemini istiyorum abi Askere gitmeden goreyim seni,0
adamsın adaam abı su sanat muzgı cok guzel cok hos hergun tum sarkıları dınlıyorum bu genclere sant muzıgını gosterdıgın ıcın cok sagol ama tekrardan bızı kopart be abı yaa yap bı öp sarkısı gıbı bı kac tane daha,0
Allah bağışlasın evladinizi bol gulucuklu neseli gunleriniz olsun sevgiler benim için opermisiniz kuzucugu 41 kere Masallah Masallahh:*:*:*:*,0
Abi adam hiş ego kasmıyo helal olsun adam gibi adam,0
"Gurur gözlerinizden okunuyor.Çocuklarımızın acılarını göstermesin rabbim.Vatanına,milletine ve ailesine hayırlı bir evlat olur inşallah",0
Kimbilir daha ne güzel resimleriniz vardır her gün bakıyorum acaba yenı resim yükledınızmı dıye :)güzel Kadınn,0
Dudaklarin muhur olsa ben acarim bana getir,0
Dıva ata demırle neler yapyıo gordun mu gazıno yapyomus bu sana yapmak yakişirz,0
Ablacım yeni kıbrısta sizi izledik biz aileydik sizden ufak bi hediye isticektim sizden çekindim ablacım isteseydim verirmiydiniz,0
"ABLA SAYGıLAR, BUGUN SENıN EN BUYUK FANıN@kubrakucukoksuz UN DOGUM GUNU. SENı COK SEVıYO ABLA. HER SARKıNı EZBERE BıLıYO SENı GORUNCE KALBıNıN SESıNı BıZ BıLE DUYUYORUZ. AMA COK FAKıRLER ABLAM. BıRAK KONSERıNE GıDEBıLMEYı, YıYECEK EKMEKLERı BıLE YOK. BU GUZEL KARDESıNE NOLURSUN YARDıM ET. SEVıNDıR ONU Bı KONSERıNE CAGıR NOLURSUN ABLAM. GARıBANı SEVıNDıR DUALARıM SENıNLE ABLAM BENıM",0
Bülent Ersoy hakkında aklınıza geldiği gibi konuşmayın o ses profesörü o müzik doktoru yaşayanların içinde kuşkusuz en büyüğü milyonlarca insan ona laf olsun diye Diva demedi onun bilgisi ve en önemlisi sesi yoruma dahi açık değildir ,0
bence Harika bi tasarım olmus. :) Mısır piramitlerin sifreleri gibisiniz :)<3<3<3,0
Siyah gri saç çok yakismis bülent hanim,0
Bulent hanim nasilsin iyimisin her zaman ki gibi alimli ve calimsiniz,0
"istifa etmektense kalıp mücadele etmek, muhalefeti vakarla yapmak Türk aydını olarak daha uygun olmaz mıydı?",0
bizim büyüklerimiz konjonktür gerektirdiğinde ermenilerden özür diledi ya yarında ah bu ittihat terakkiciler derler,0
Uður abim  ülkemizde de güzel þeylerin olmasi dilegi ile amin diyorum.,0
Reis sen Başkan olacaksın ,0
belki bilmeyenler vardır :),0
Türkiye'nin Huzurunda Canlı Yayınlanmak şartı ıle ıstediğin Mahkemeye Gelirim.Başım Dik Alnım Açık Gelirim. 81 Avukat Tut.,0
Gündemde Olayım da Ne Olursa Olsun Diyen Bir Zihniyete Sahipsin. Hodri Meydan Sen 81 Savcı ıle Gel Ben Tek Başıma Yeterim.,0
Türkiye de herkesin politik olması gerekirmiş gibi yanlış bir algı var. ya bizdensin ya ötekinden. YANLIş,0
erkek adammışsın valla Acun yarın sana bu adamlar kim diye sorarlarsa isimlerini vermezsin umarım,0
Yeni kurdukları şirketlerinde gözün içine yetleştirilecek mikroçip icat ediyorlardı... ,0
Startup larin bu fiyata satildigini gorunce aklima abd deki mortgage krizi ve tarihteki hollanda lale krizi geliyo nedense,0
"Ben olsam 60 milyon u yerim. Gezerim tozarim, coluk cocuk hepimize yeter! Ne ugrascam cip mip. Evet genis vizyonluyum.",0
Startup larin bu fiyata satildigini gorunce aklima abd deki mortgage krizi ve tarihteki hollanda lale krizi geliyo nedense,0
"60 milyon$ var ve Halen yeni bir işin peşine mi düşmüşler,para parayı işte böyle çekiyor olsa gerek, tebrik etmeli",0
neyse ki nasa dan daha başarılıyız!,0
söylenecek sözleri zamanında söylemesi gerekirdi şimdi kıymeti kalmamıştır,0
"bir değeri olması için bayrak açması, parti içinde ya da dışında bir pozisyona talip olması ve oy toplaması gerek",0
"nefsine hakim oldu.ben yapamazdım diyor.işte devlet adamlıgı,vatanseverlik,budur...",0
Sakın kimse iki güzel lafa kanmasın.Sömürü bunların karakteri.Önce böyle derler sonra tam tersini. Aynı çukura 2 kere düşmeyelim.,0
çok sert bakıyosun makyaj'ın tonlarını açsan mı acaba ???,0
en önde olacam beni tanı ama :(((,0
RAMAZANDA CIKMAM DEME KANTO NE GUNE DURUYOR MEDDAHIMIZ ZATEN HER GUN HER MALUM TV.DE OH OH YANDAN YAVRUM YANDAN BEYAZ CAMDAN,0
bu işin matematik hocasisin hocam  bosuna hocam demiyorum,0
eskiden var mıydı bu kategori yoksa bu da kelebek ödülü gibi bizimkilere has mı:D,0
"""Kayırıyor"" demesinler diye ellemiyorlar :)",0
demekki erdogan memleketi yerine bütün ülkeyi düşünüyormuş torpil yapmıyor anlamıda yani,0
cevap hakkım saklı kalsın.,0
Allah'ım bilmediğim konulara beni karıştırma.,0
Herkese anlatılır da senin anlaman lazım.,0
Yarın daha çarşamba fön makinesiyle küvete giriyorum ben.,0
"Yani! @dogtrain_ ABD'de; I'm a American' diyenler, vatansever yurttaş.. TC'de; 'Türk'üm diyenler, ırkçı faşik !:p",0
"Bu "" 2 ar-sız"" sürüsü sana öyle bir toplum mühendisliği yaparlar ki; Oturur Kurucu unsur olduğun ülkende varoluşunu sorgularsın!.",0
"Sor Bakayım Sebestian Bu defa bizlere umut verecekmiymiş, sunacaklarını bir projeleri varmıştır.. Yoksa bizden umut beklemesin",0
SEN ÇEK GıT DE TÜRK BAYRAğI DAHA GURURLA DALGALANSIN !,0
Bu bayrağı göndere sen çekiyorsun.Allah senden razı http://olsun.Biz  evlatların olarak senin hep yanındayız reis.,0
"Sn.Genelbaşkanım bırak artık açılsın hareketin önünü,ne paralele,ne başka bir yapıya bırakmayız,bırak şu kongre yapılsın.",0
"bir cettin mezari yer deyismis ""Suleyman Sah turbesi""halen maval oluyorsun ve fili destek hukikilesmeli diyorsun !!!",0
317 Mv sahip bir partiye fiili destek verdik bundan sonra hukiki olmani koalisyon kuralim demenin k,0
onun icin mi koalisyon kuralim onerisiyle geldi !?,0
ama bu sinsi düşünceleri allah(CC) izniyle yıkacak Türk milliyetçileri,0
sende bu yüzyıldaki ayağısın sanırım bu kuşatmanın.,0
herşeyi de üç hilale bağlarmış,0
Kardes asılan üç hilal değil tevhid bayrağıydı yanlış olmasın,0
sonunda aynı doğrultuda düşünür olduk. Keşke baştan beri bu davaya hizmet edenlere destek çıksaydık. Tabi henüz geç değil..,0
"Ulubatlı Hasan yaşasaydı ve bu aktrolleri görseydi ""Ulan biz de vatan mı kurtarmışız "" derdi",0
seni paraleller ve dis dusmanla ayni safta gormemej verdi bana allah bozmasin.huzur,0
Kral hakan şükür seni çekemeyen bütün ipnelerin suratına tükür ooo,0
Ondan sonra o kızları al uşak yap mutlu mesut yaşa oldu pazara gitmem lan,0
abi cok seviyorum bu kadini ben,0
Kırmızı gül demet demet,0
Bu ülke de senin gibi 2 adam daha olsun tako bu ülkede tuvalet ihtiyacını giderecek yer bulmaz..,0
Yaşlandikça harikalaşan kadın O,0
Çok düzgün ve karakterli bir kızsın daha büyük başarı getirirsin inşallah yolun açık olsun,0
maşallah kpss soru olacak kadınsın :),0
"Küçük Adımlarla başlayan başarılar büyük iz bırakır, darısı sana inşâALLAH",0
Sen ben diyorum olmazmi yani cocuklar sana yenge demek istiyor,0
hanım o öpücük hangi şanslı kişiye acaba? :-),0
Hedef sendin pusulam bozuk fark da yapmaz bu gözler neler görür,0
Bunla fotografim olsun cok isterdim de boyum 2.01 ulan sansima bak,0
Yaninda raki yoksa birak denizde yuzsun :),0
Türkiye Cumhuriyet lerinde hakettigin değeri görüyorsun çok şükür  abi,0
Yillarm anilarim sevdamın hatrina sevginin umutların yarinlarin hatrina,0
Hoşgeldin saygı değer gerçek sanatçı örnek insan ilçemize hoşgeldin,0
bu abi canlara cok homurdaniyom yaa tapiyolarr resmen :O,0
dün kırmızı bugün sarı bir GS vurgusu var gibi gibi :),0
Haberim yokmuş gibi çek panpa :),0
şapkan güzelmiş versene takym  :*,0
En az benim kadar yakışıklısın çaça :D,0
Sevgi .....ancak bukadar güzel anlatilabilir....nerdeee simdi o sevgi saygi sadakat....:|:(,0
Ben pişmanım keşke her zaman kardeşim olarak görseydi,0
Paranin degistirmedigi adam,0
Saçlar italyan futbolda çin tip direk türk bu kadar karma çok olmuş:D,0
Senin adını taşımaktan gurur duyuyorum,0
Hastayım bakışına kadın :*:*,0
40 yasindasin ama hiç göstermiyorsunuz maşallah bu genç kalisinizin sırrı ne acaba?,0
Lan çok tatlisiniz ama ins ayrilirsiniz sizi seviyom <3 :D,0
Cok tatli ya baksana insan bakmaya doyamaz bnm gbi,0
